Path: Assets/Logs/Right Controller_log_6-8_10-13-30.txt
Log Speed: 30
(-0.23, 0.76, -5.03), (43.22, 195.44, 13.27),10,
(-0.23, 0.76, -5.03), (43.23, 195.47, 13.30),11,
(-0.23, 0.76, -5.03), (43.21, 195.53, 13.40),12,
(-0.23, 0.76, -5.03), (43.19, 195.56, 13.45),13,
(-0.23, 0.76, -5.03), (43.18, 195.61, 13.51),14,
(-0.23, 0.76, -5.03), (43.18, 195.58, 13.46),15,
(-0.23, 0.76, -5.03), (43.19, 195.56, 13.42),16,
(-0.23, 0.76, -5.03), (43.20, 195.52, 13.35),17,
(-0.23, 0.76, -5.03), (43.21, 195.50, 13.33),18,
(-0.23, 0.76, -5.03), (43.20, 195.50, 13.36),19,
(-0.23, 0.76, -5.03), (43.20, 195.54, 13.41),20,
(-0.23, 0.76, -5.03), (43.20, 195.54, 13.41),21,
(-0.23, 0.76, -5.03), (43.21, 195.53, 13.39),22,
(-0.23, 0.76, -5.03), (43.22, 195.51, 13.38),23,
(-0.23, 0.76, -5.03), (43.21, 195.55, 13.44),24,
(-0.23, 0.76, -5.03), (43.19, 195.60, 13.51),25,
(-0.23, 0.76, -5.03), (43.20, 195.56, 13.43),26,
(-0.23, 0.76, -5.03), (43.23, 195.44, 13.25),27,
(-0.23, 0.76, -5.03), (43.23, 195.42, 13.21),28,
(-0.23, 0.76, -5.03), (43.21, 195.51, 13.34),29,
(-0.23, 0.76, -5.03), (43.16, 195.66, 13.60),30,
(-0.23, 0.76, -5.03), (43.17, 195.64, 13.56),31,
(-0.23, 0.76, -5.03), (43.23, 195.48, 13.30),32,
(-0.23, 0.76, -5.03), (43.27, 195.39, 13.14),33,
(-0.23, 0.76, -5.03), (43.23, 195.47, 13.28),34,
(-0.23, 0.76, -5.03), (43.21, 195.58, 13.44),35,
(-0.23, 0.76, -5.03), (43.18, 195.65, 13.54),36,
(-0.23, 0.76, -5.03), (43.18, 195.62, 13.51),37,
(-0.23, 0.76, -5.03), (43.21, 195.52, 13.35),38,
(-0.23, 0.76, -5.03), (43.23, 195.48, 13.30),39,
(-0.23, 0.76, -5.03), (43.23, 195.50, 13.33),40,
(-0.23, 0.76, -5.03), (43.20, 195.56, 13.42),41,
