Path: Assets/Logs/Main Camera_log_6-8_10-22-48.txt
Log Speed: 30
(-0.64, 0.69, -5.02), (359.35, 188.33, 2.22),0,
(-0.64, 0.69, -5.02), (359.34, 188.32, 2.20),1,
(-0.64, 0.69, -5.02), (359.33, 188.29, 2.19),2,
(-0.64, 0.69, -5.02), (359.37, 188.24, 2.16),3,
(-0.65, 0.69, -5.02), (359.38, 188.21, 2.15),4,
(-0.65, 0.69, -5.02), (359.40, 188.20, 2.14),5,
(-0.65, 0.69, -5.02), (359.43, 188.18, 2.13),6,
(-0.64, 0.69, -5.02), (359.44, 188.17, 2.13),7,
(-0.64, 0.69, -5.02), (359.45, 188.13, 2.11),8,
(-0.64, 0.69, -5.02), (359.46, 188.12, 2.10),9,
(-0.64, 0.69, -5.02), (359.47, 188.10, 2.09),10,
(-0.64, 0.69, -5.02), (359.47, 188.10, 2.08),11,
(-0.64, 0.69, -5.02), (359.45, 188.10, 2.07),12,
(-0.64, 0.69, -5.02), (359.46, 188.09, 2.07),13,
(-0.64, 0.69, -5.02), (359.45, 188.08, 2.06),14,
(-0.64, 0.69, -5.02), (359.45, 188.10, 2.07),15,
(-0.64, 0.69, -5.02), (359.45, 188.08, 2.06),16,
(-0.64, 0.69, -5.02), (359.46, 188.08, 2.06),17,
(-0.64, 0.69, -5.02), (359.45, 188.07, 2.06),18,
(-0.64, 0.69, -5.02), (359.46, 188.06, 2.05),19,
(-0.64, 0.69, -5.02), (359.45, 188.06, 2.05),20,
(-0.64, 0.69, -5.02), (359.45, 188.05, 2.04),21,
(-0.64, 0.69, -5.02), (359.46, 188.04, 2.03),22,
(-0.64, 0.69, -5.02), (359.45, 188.04, 2.02),23,
(-0.64, 0.69, -5.02), (359.46, 188.01, 1.99),24,
(-0.64, 0.69, -5.02), (359.45, 187.99, 1.98),25,
(-0.64, 0.69, -5.02), (359.45, 187.98, 1.96),26,
(-0.64, 0.69, -5.02), (359.44, 187.98, 1.96),27,
(-0.64, 0.69, -5.02), (359.44, 187.98, 1.95),28,
(-0.64, 0.68, -5.04), (359.73, 188.20, 2.15),29,
(-0.64, 0.68, -5.03), (359.59, 188.16, 2.11),30,
(-0.64, 0.68, -5.03), (359.49, 188.12, 2.08),31,
(-0.64, 0.69, -5.02), (359.43, 188.11, 2.06),32,
(-0.64, 0.69, -5.02), (359.44, 188.11, 2.05),33,
(-0.64, 0.69, -5.02), (359.49, 188.09, 2.04),34,
(-0.65, 0.69, -5.02), (359.51, 188.07, 2.03),35,
(-0.65, 0.69, -5.02), (359.52, 188.07, 2.03),36,
(-0.64, 0.69, -5.02), (359.53, 188.06, 2.03),37,
(-0.64, 0.69, -5.02), (359.54, 188.05, 2.02),38,
(-0.64, 0.69, -5.02), (359.53, 188.05, 2.02),39,
(-0.64, 0.69, -5.02), (359.54, 188.03, 2.01),40,
(-0.64, 0.69, -5.02), (359.53, 188.02, 2.01),41,
(-0.64, 0.69, -5.02), (359.53, 188.01, 2.01),42,
(-0.64, 0.69, -5.02), (359.53, 188.01, 2.00),43,
(-0.64, 0.69, -5.02), (359.52, 188.02, 2.00),44,
(-0.64, 0.69, -5.02), (359.52, 188.00, 1.99),45,
(-0.64, 0.69, -5.02), (359.52, 187.98, 1.97),46,
(-0.64, 0.69, -5.02), (359.52, 187.99, 1.97),47,
(-0.64, 0.68, -5.04), (359.77, 188.45, 2.33),48,
(-0.64, 0.68, -5.03), (359.49, 188.31, 2.20),49,
(-0.64, 0.68, -5.03), (359.44, 188.24, 2.16),50,
(-0.65, 0.69, -5.02), (359.43, 188.22, 2.14),51,
(-0.65, 0.69, -5.02), (359.44, 188.19, 2.12),52,
(-0.65, 0.69, -5.02), (359.45, 188.17, 2.12),53,
(-0.65, 0.69, -5.02), (359.46, 188.15, 2.11),54,
(-0.65, 0.69, -5.02), (359.48, 188.12, 2.10),55,
(-0.65, 0.69, -5.02), (359.48, 188.11, 2.09),56,
(-0.65, 0.69, -5.02), (359.48, 188.10, 2.09),57,
(-0.64, 0.69, -5.02), (359.49, 188.08, 2.08),58,
(-0.64, 0.69, -5.02), (359.49, 188.08, 2.07),59,
(-0.64, 0.69, -5.02), (359.49, 188.07, 2.06),60,
(-0.64, 0.69, -5.02), (359.49, 188.05, 2.05),61,
(-0.64, 0.69, -5.02), (359.49, 188.05, 2.04),62,
(-0.64, 0.69, -5.02), (359.49, 188.03, 2.03),63,
(-0.64, 0.69, -5.02), (359.49, 188.02, 2.02),64,
(-0.64, 0.69, -5.02), (359.49, 188.02, 2.02),65,
(-0.64, 0.69, -5.02), (359.49, 188.01, 2.01),66,
