Path: Assets/Logs/Left Controller_log_6-8_10-40-46.txt
Log Speed: 30
(-0.32, 0.76, -5.02), (43.32, 184.84, 352.09),9,
(-0.32, 0.76, -5.02), (43.32, 184.82, 352.07),10,
(-0.32, 0.76, -5.02), (43.30, 184.85, 352.08),11,
(-0.32, 0.76, -5.02), (43.30, 184.87, 352.09),12,
(-0.32, 0.76, -5.02), (43.31, 184.87, 352.10),13,
(-0.32, 0.76, -5.02), (43.33, 184.85, 352.08),14,
(-0.32, 0.76, -5.02), (43.34, 184.86, 352.08),15,
(-0.32, 0.76, -5.02), (43.36, 184.85, 352.07),16,
(-0.32, 0.76, -5.02), (43.37, 184.85, 352.05),17,
(-0.32, 0.76, -5.02), (43.37, 184.83, 352.01),18,
(-0.32, 0.76, -5.02), (43.36, 184.78, 351.99),19,
(-0.32, 0.76, -5.02), (43.34, 184.82, 352.02),20,
(-0.32, 0.76, -5.02), (43.34, 184.79, 352.03),21,
(-0.32, 0.76, -5.02), (43.34, 184.81, 352.07),22,
(-0.32, 0.76, -5.02), (43.33, 184.84, 352.11),23,
(-0.32, 0.76, -5.02), (43.33, 184.86, 352.10),24,
(-0.32, 0.76, -5.02), (43.33, 184.84, 352.03),25,
(-0.32, 0.76, -5.02), (43.34, 184.81, 352.01),26,
(-0.32, 0.76, -5.02), (43.32, 184.81, 352.01),27,
(-0.32, 0.76, -5.02), (43.34, 184.83, 352.05),28,
(-0.32, 0.76, -5.02), (43.36, 184.84, 352.06),29,
(-0.32, 0.76, -5.02), (43.34, 184.84, 352.02),30,
(-0.32, 0.76, -5.02), (43.34, 184.82, 352.00),31,
(-0.32, 0.76, -5.02), (43.35, 184.85, 352.04),32,
(-0.32, 0.76, -5.02), (43.36, 184.82, 352.01),33,
(-0.32, 0.76, -5.02), (43.34, 184.86, 352.03),34,
(-0.32, 0.76, -5.02), (43.36, 184.86, 352.06),35,
(-0.32, 0.76, -5.02), (43.36, 184.80, 352.01),36,
(-0.32, 0.76, -5.02), (43.36, 184.76, 351.98),37,
(-0.32, 0.76, -5.02), (43.37, 184.77, 351.99),38,
(-0.32, 0.76, -5.02), (43.36, 184.80, 352.05),39,
(-0.32, 0.76, -5.02), (43.38, 184.82, 352.06),40,
(-0.32, 0.76, -5.02), (43.36, 184.81, 352.01),41,
