Path: Assets/Logs/Left Controller_log_6-8_10-39-59.txt
Log Speed: 30
(-0.32, 0.76, -5.02), (43.38, 184.76, 352.05),9,
(-0.32, 0.76, -5.02), (43.38, 184.74, 352.05),10,
(-0.32, 0.76, -5.02), (43.37, 184.74, 352.02),11,
(-0.32, 0.76, -5.02), (43.35, 184.73, 352.01),12,
(-0.32, 0.76, -5.02), (43.35, 184.75, 352.05),13,
(-0.32, 0.76, -5.02), (43.37, 184.80, 352.11),14,
(-0.32, 0.76, -5.02), (43.36, 184.87, 352.15),15,
(-0.32, 0.76, -5.02), (43.39, 184.81, 352.11),16,
(-0.32, 0.76, -5.02), (43.36, 184.74, 351.93),17,
(-0.32, 0.76, -5.02), (43.38, 184.83, 352.02),18,
(-0.32, 0.76, -5.02), (43.36, 184.90, 352.17),19,
(-0.32, 0.76, -5.02), (43.37, 184.91, 352.19),20,
(-0.32, 0.76, -5.02), (43.35, 184.91, 352.15),21,
(-0.32, 0.76, -5.02), (43.32, 184.89, 352.07),22,
(-0.32, 0.76, -5.02), (43.34, 184.83, 351.99),23,
(-0.32, 0.76, -5.02), (43.32, 184.82, 351.97),24,
(-0.32, 0.76, -5.02), (43.34, 184.91, 352.14),25,
(-0.32, 0.76, -5.02), (43.32, 184.92, 352.18),26,
(-0.32, 0.76, -5.02), (43.30, 184.93, 352.15),27,
(-0.32, 0.76, -5.02), (43.29, 184.87, 352.05),28,
(-0.32, 0.76, -5.02), (43.32, 184.82, 351.99),29,
(-0.32, 0.76, -5.02), (43.33, 184.83, 352.05),30,
(-0.32, 0.76, -5.02), (43.36, 184.89, 352.14),31,
(-0.32, 0.76, -5.02), (43.39, 184.87, 352.09),32,
(-0.32, 0.76, -5.02), (43.39, 184.77, 351.95),33,
(-0.32, 0.76, -5.02), (43.37, 184.75, 351.90),34,
(-0.32, 0.76, -5.02), (43.39, 184.76, 351.95),35,
(-0.32, 0.76, -5.02), (43.41, 184.79, 352.04),36,
(-0.32, 0.76, -5.02), (43.41, 184.77, 352.02),37,
(-0.32, 0.76, -5.02), (43.42, 184.75, 351.96),38,
(-0.32, 0.76, -5.02), (43.39, 184.70, 351.92),39,
(-0.32, 0.76, -5.02), (43.39, 184.72, 351.93),40,
(-0.32, 0.76, -5.02), (43.39, 184.75, 351.95),41,
(-0.32, 0.76, -5.02), (43.39, 184.76, 351.97),42,
(-0.32, 0.76, -5.02), (43.39, 184.79, 351.99),43,
(-0.32, 0.76, -5.02), (43.38, 184.77, 351.99),44,
(-0.32, 0.76, -5.02), (43.39, 184.75, 351.89),45,
(-0.32, 0.76, -5.02), (43.40, 184.76, 351.90),46,
(-0.32, 0.76, -5.02), (43.42, 184.81, 351.98),47,
(-0.32, 0.76, -5.02), (43.41, 184.82, 352.05),48,
(-0.32, 0.76, -5.02), (43.42, 184.77, 351.98),49,
(-0.32, 0.76, -5.02), (43.39, 184.78, 351.95),50,
(-0.32, 0.76, -5.02), (43.37, 184.79, 351.99),51,
(-0.32, 0.76, -5.02), (43.36, 184.82, 352.05),52,
(-0.32, 0.76, -5.02), (43.37, 184.83, 352.07),53,
(-0.32, 0.76, -5.02), (43.38, 184.83, 352.03),54,
(-0.32, 0.76, -5.02), (43.38, 184.86, 352.05),55,
(-0.32, 0.76, -5.02), (43.37, 184.85, 352.04),56,
(-0.32, 0.76, -5.02), (43.40, 184.85, 352.05),57,
(-0.32, 0.76, -5.02), (43.38, 184.87, 352.07),58,
(-0.32, 0.76, -5.02), (43.38, 184.87, 352.07),59,
(-0.32, 0.76, -5.02), (43.39, 184.85, 352.05),60,
(-0.32, 0.76, -5.02), (43.38, 184.87, 352.05),61,
(-0.32, 0.76, -5.02), (43.42, 184.83, 352.03),62,
(-0.32, 0.76, -5.02), (43.40, 184.91, 352.07),63,
(-0.32, 0.76, -5.02), (43.41, 184.93, 352.08),64,
(-0.32, 0.76, -5.02), (43.42, 184.90, 352.07),65,
(-0.32, 0.76, -5.02), (43.43, 184.85, 352.02),66,
(-0.32, 0.76, -5.02), (43.43, 184.83, 351.99),67,
(-0.32, 0.76, -5.02), (43.41, 184.80, 352.00),68,
(-0.32, 0.76, -5.02), (43.42, 184.83, 352.05),69,
(-0.32, 0.76, -5.02), (43.41, 184.79, 352.05),70,
(-0.32, 0.76, -5.02), (43.41, 184.77, 351.99),71,
(-0.32, 0.76, -5.02), (43.41, 184.76, 351.96),72,
(-0.32, 0.76, -5.02), (43.39, 184.81, 352.02),73,
(-0.32, 0.76, -5.02), (43.40, 184.79, 352.01),74,
(-0.32, 0.76, -5.02), (43.39, 184.79, 352.00),75,
(-0.32, 0.76, -5.02), (43.38, 184.81, 351.96),76,
(-0.32, 0.76, -5.02), (43.39, 184.80, 351.94),77,
(-0.32, 0.76, -5.02), (43.39, 184.80, 351.93),78,
(-0.32, 0.76, -5.02), (43.39, 184.81, 351.97),79,
(-0.32, 0.76, -5.02), (43.42, 184.81, 351.99),80,
(-0.32, 0.76, -5.02), (43.40, 184.81, 351.97),81,
(-0.32, 0.76, -5.02), (43.38, 184.80, 351.95),82,
(-0.32, 0.76, -5.02), (43.37, 184.81, 351.95),83,
(-0.32, 0.76, -5.02), (43.39, 184.84, 351.98),84,
(-0.32, 0.76, -5.02), (43.40, 184.85, 352.00),85,
(-0.32, 0.76, -5.02), (43.39, 184.83, 351.99),86,
(-0.32, 0.76, -5.02), (43.41, 184.80, 351.97),87,
(-0.32, 0.76, -5.02), (43.44, 184.82, 351.99),88,
(-0.32, 0.76, -5.02), (43.43, 184.82, 351.99),89,
