Path: Assets/Logs/Main Camera_log_6-8_10-30-59.txt
Log Speed: 30
(-0.61, 0.73, -5.05), (358.86, 187.75, 1.45),0,
(-0.61, 0.73, -5.05), (358.86, 187.74, 1.45),1,
(-0.61, 0.73, -5.05), (358.87, 187.73, 1.44),2,
(-0.61, 0.73, -5.05), (358.87, 187.73, 1.44),3,
(-0.61, 0.73, -5.05), (358.87, 187.73, 1.44),4,
(-0.61, 0.73, -5.05), (358.87, 187.73, 1.44),5,
(-0.61, 0.73, -5.05), (358.85, 187.72, 1.43),6,
(-0.61, 0.73, -5.05), (358.86, 187.71, 1.43),7,
(-0.61, 0.73, -5.05), (358.85, 187.71, 1.42),8,
(-0.61, 0.73, -5.05), (358.86, 187.70, 1.42),9,
(-0.61, 0.73, -5.05), (358.85, 187.70, 1.41),10,
(-0.61, 0.73, -5.05), (358.85, 187.70, 1.40),11,
(-0.61, 0.73, -5.05), (358.85, 187.69, 1.40),12,
(-0.61, 0.73, -5.05), (358.84, 187.68, 1.40),13,
(-0.61, 0.73, -5.05), (358.85, 187.69, 1.40),14,
(-0.61, 0.73, -5.05), (358.84, 187.68, 1.39),15,
(-0.61, 0.73, -5.05), (358.85, 187.69, 1.40),16,
(-0.61, 0.73, -5.05), (358.85, 187.69, 1.40),17,
(-0.61, 0.73, -5.05), (358.85, 187.69, 1.40),18,
(-0.61, 0.73, -5.05), (358.84, 187.69, 1.39),19,
(-0.61, 0.73, -5.05), (358.84, 187.68, 1.39),20,
(-0.61, 0.73, -5.05), (358.83, 187.68, 1.39),21,
(-0.61, 0.73, -5.05), (358.84, 187.68, 1.38),22,
(-0.61, 0.73, -5.05), (358.84, 187.68, 1.38),23,
(-0.61, 0.73, -5.05), (358.84, 187.67, 1.38),24,
(-0.61, 0.73, -5.05), (358.84, 187.67, 1.37),25,
(-0.61, 0.73, -5.05), (358.71, 187.87, 1.53),26,
(-0.61, 0.73, -5.05), (358.74, 187.85, 1.52),27,
(-0.61, 0.73, -5.05), (358.77, 187.83, 1.51),28,
(-0.61, 0.73, -5.05), (358.79, 187.82, 1.51),29,
