Path: Assets/Logs/Left Controller_log_6-8_10-25-54.txt
Log Speed: 30
(-0.34, 0.74, -4.98), (44.28, 186.37, 353.06),9,
(-0.34, 0.74, -4.98), (44.26, 186.35, 353.04),10,
(-0.34, 0.74, -4.98), (44.27, 186.35, 353.02),11,
(-0.34, 0.74, -4.98), (44.29, 186.33, 352.99),12,
(-0.34, 0.74, -4.98), (44.29, 186.32, 352.96),13,
(-0.34, 0.74, -4.98), (44.29, 186.29, 352.97),14,
(-0.34, 0.74, -4.98), (44.29, 186.30, 352.96),15,
(-0.34, 0.74, -4.98), (44.30, 186.30, 352.96),16,
(-0.34, 0.74, -4.98), (44.30, 186.30, 352.94),17,
(-0.34, 0.74, -4.98), (44.30, 186.35, 352.99),18,
(-0.34, 0.74, -4.98), (44.27, 186.35, 352.99),19,
(-0.34, 0.74, -4.98), (44.29, 186.32, 352.95),20,
(-0.34, 0.74, -4.98), (44.30, 186.32, 352.93),21,
(-0.34, 0.74, -4.98), (44.30, 186.32, 352.92),22,
(-0.34, 0.74, -4.98), (44.30, 186.33, 352.93),23,
(-0.34, 0.74, -4.98), (44.27, 186.32, 352.92),24,
(-0.34, 0.74, -4.98), (44.30, 186.35, 352.95),25,
(-0.34, 0.74, -4.98), (44.29, 186.33, 352.93),26,
(-0.34, 0.74, -4.98), (44.30, 186.33, 352.93),27,
(-0.34, 0.74, -4.98), (44.30, 186.27, 352.90),28,
(-0.34, 0.74, -4.98), (44.29, 186.28, 352.95),29,
(-0.34, 0.74, -4.98), (44.31, 186.27, 352.94),30,
(-0.34, 0.74, -4.98), (44.29, 186.27, 352.92),31,
(-0.34, 0.74, -4.98), (44.28, 186.23, 352.88),32,
(-0.34, 0.74, -4.98), (44.30, 186.27, 352.94),33,
(-0.34, 0.74, -4.98), (44.33, 186.32, 353.00),34,
(-0.34, 0.74, -4.98), (44.33, 186.30, 352.99),35,
(-0.34, 0.74, -4.98), (44.31, 186.25, 352.91),36,
(-0.34, 0.74, -4.98), (44.30, 186.28, 352.91),37,
(-0.34, 0.74, -4.98), (44.33, 186.31, 352.96),38,
