Path: Assets/Logs/Right Controller_log_13_9_34_1.txt
Log Speed: 30
(-0.34, 0.79, -4.90), (42.45, 176.44, 10.66),1,
(-0.34, 0.79, -4.90), (42.45, 176.44, 10.67),2,
(-0.34, 0.79, -4.90), (42.47, 176.48, 10.69),3,
(-0.34, 0.79, -4.90), (42.47, 176.42, 10.61),4,
(-0.34, 0.79, -4.90), (42.51, 176.41, 10.59),5,
(-0.34, 0.79, -4.90), (42.51, 176.44, 10.64),6,
(-0.34, 0.79, -4.90), (42.50, 176.44, 10.66),7,
(-0.34, 0.79, -4.90), (42.48, 176.45, 10.66),8,
(-0.34, 0.79, -4.90), (42.48, 176.41, 10.61),9,
(-0.34, 0.79, -4.90), (42.47, 176.39, 10.59),10,
(-0.34, 0.79, -4.90), (42.46, 176.40, 10.61),11,
(-0.34, 0.79, -4.90), (42.45, 176.46, 10.66),12,
(-0.34, 0.79, -4.90), (42.43, 176.40, 10.62),13,
(-0.33, 0.79, -4.90), (42.46, 176.40, 10.60),14,
(-0.34, 0.79, -4.90), (42.44, 176.39, 10.60),15,
(-0.34, 0.79, -4.90), (42.43, 176.38, 10.60),16,
(-0.34, 0.79, -4.90), (42.43, 176.39, 10.61),17,
(-0.34, 0.79, -4.90), (42.45, 176.41, 10.62),18,
(-0.34, 0.79, -4.90), (42.48, 176.45, 10.66),19,
(-0.34, 0.79, -4.90), (42.48, 176.43, 10.66),20,
(-0.34, 0.79, -4.90), (42.47, 176.40, 10.65),21,
(-0.34, 0.79, -4.90), (42.45, 176.37, 10.61),22,
(-0.34, 0.79, -4.90), (42.46, 176.40, 10.64),23,
(-0.33, 0.79, -4.90), (42.49, 176.44, 10.68),24,
(-0.34, 0.79, -4.90), (42.47, 176.42, 10.62),25,
(-0.34, 0.79, -4.90), (42.45, 176.38, 10.56),26,
(-0.34, 0.79, -4.90), (42.47, 176.39, 10.57),27,
(-0.34, 0.79, -4.90), (42.47, 176.41, 10.60),28,
(-0.33, 0.79, -4.90), (42.47, 176.43, 10.62),29,
(-0.34, 0.79, -4.90), (42.47, 176.40, 10.59),30,
(-0.33, 0.79, -4.90), (42.49, 176.41, 10.57),31,
(-0.34, 0.79, -4.90), (42.48, 176.43, 10.61),32,
(-0.34, 0.79, -4.90), (42.48, 176.45, 10.65),33,
(-0.33, 0.79, -4.90), (42.52, 176.48, 10.69),34,
(-0.34, 0.79, -4.90), (42.52, 176.48, 10.70),35,
(-0.34, 0.79, -4.90), (42.52, 176.46, 10.67),36,
(-0.34, 0.79, -4.90), (42.53, 176.49, 10.68),37,
(-0.34, 0.79, -4.90), (42.51, 176.47, 10.68),38,
(-0.34, 0.79, -4.90), (42.53, 176.45, 10.67),39,
(-0.33, 0.79, -4.90), (42.55, 176.46, 10.65),40,
(-0.34, 0.79, -4.90), (42.56, 176.47, 10.66),41,
(-0.34, 0.79, -4.90), (42.56, 176.47, 10.68),42,
(-0.34, 0.79, -4.90), (42.54, 176.47, 10.69),43,
(-0.34, 0.79, -4.90), (42.55, 176.49, 10.69),44,
(-0.33, 0.79, -4.90), (42.56, 176.49, 10.68),45,
(-0.34, 0.79, -4.90), (42.54, 176.50, 10.70),46,
(-0.33, 0.79, -4.90), (42.52, 176.50, 10.70),47,
(-0.34, 0.79, -4.90), (42.49, 176.47, 10.67),48,
(-0.34, 0.79, -4.90), (42.50, 176.52, 10.72),49,
(-0.34, 0.79, -4.90), (42.52, 176.59, 10.82),50,
(-0.34, 0.79, -4.90), (42.53, 176.57, 10.79),51,
(-0.34, 0.79, -4.90), (42.54, 176.56, 10.78),52,
(-0.34, 0.79, -4.90), (42.51, 176.53, 10.74),53,
(-0.34, 0.79, -4.90), (42.50, 176.50, 10.72),54,
(-0.34, 0.79, -4.90), (42.50, 176.50, 10.73),55,
(-0.34, 0.79, -4.90), (42.47, 176.49, 10.70),56,
(-0.34, 0.79, -4.90), (42.47, 176.47, 10.67),57,
(-0.34, 0.79, -4.90), (42.47, 176.48, 10.68),58,
(-0.34, 0.79, -4.90), (42.47, 176.48, 10.69),59,
(-0.34, 0.79, -4.90), (42.49, 176.50, 10.72),60,
(-0.34, 0.79, -4.90), (42.47, 176.51, 10.72),61,
(-0.34, 0.79, -4.90), (42.47, 176.51, 10.70),62,
(-0.34, 0.79, -4.90), (42.46, 176.50, 10.68),63,
(-0.34, 0.79, -4.90), (42.44, 176.52, 10.71),64,
(-0.34, 0.79, -4.90), (42.45, 176.51, 10.71),65,
(-0.34, 0.79, -4.90), (42.45, 176.51, 10.71),66,
(-0.34, 0.79, -4.90), (42.45, 176.49, 10.68),67,
(-0.34, 0.79, -4.90), (42.45, 176.49, 10.69),68,
(-0.34, 0.79, -4.90), (42.45, 176.52, 10.73),69,
(-0.34, 0.79, -4.90), (42.47, 176.52, 10.74),70,
(-0.34, 0.79, -4.90), (42.48, 176.53, 10.73),71,
(-0.34, 0.79, -4.90), (42.47, 176.54, 10.76),72,
(-0.34, 0.79, -4.90), (42.45, 176.50, 10.73),73,
(-0.34, 0.79, -4.90), (42.43, 176.47, 10.70),74,
(-0.34, 0.79, -4.90), (42.45, 176.47, 10.69),75,
(-0.34, 0.79, -4.90), (42.46, 176.48, 10.69),76,
(-0.34, 0.79, -4.90), (42.44, 176.47, 10.68),77,
(-0.34, 0.79, -4.90), (42.44, 176.45, 10.66),78,
(-0.34, 0.79, -4.90), (42.47, 176.52, 10.71),79,
(-0.34, 0.79, -4.90), (42.49, 176.49, 10.67),80,
(-0.34, 0.79, -4.90), (42.45, 176.46, 10.65),81,
(-0.34, 0.79, -4.90), (42.48, 176.47, 10.67),82,
(-0.34, 0.79, -4.90), (42.48, 176.46, 10.65),83,
(-0.34, 0.79, -4.90), (42.48, 176.46, 10.66),84,
(-0.33, 0.79, -4.90), (42.47, 176.46, 10.66),85,
(-0.34, 0.79, -4.90), (42.45, 176.47, 10.67),86,
(-0.34, 0.79, -4.90), (42.44, 176.45, 10.65),87,
(-0.34, 0.79, -4.90), (42.45, 176.46, 10.65),88,
(-0.33, 0.79, -4.90), (42.47, 176.47, 10.64),89,
(-0.34, 0.79, -4.90), (42.49, 176.47, 10.66),90,
(-0.34, 0.79, -4.90), (42.48, 176.52, 10.75),91,
(-0.34, 0.79, -4.90), (42.48, 176.52, 10.74),92,
(-0.34, 0.79, -4.90), (42.50, 176.51, 10.71),93,
(-0.33, 0.79, -4.90), (42.48, 176.50, 10.72),94,
(-0.33, 0.79, -4.90), (42.48, 176.50, 10.71),95,
(-0.34, 0.79, -4.90), (42.48, 176.48, 10.69),96,
(-0.34, 0.79, -4.90), (42.46, 176.47, 10.69),97,
(-0.34, 0.79, -4.90), (42.47, 176.46, 10.69),98,
(-0.34, 0.79, -4.90), (42.46, 176.45, 10.68),99,
(-0.34, 0.79, -4.90), (42.47, 176.45, 10.67),100,
(-0.34, 0.79, -4.90), (42.45, 176.45, 10.69),101,
(-0.34, 0.79, -4.90), (42.44, 176.47, 10.71),102,
(-0.34, 0.79, -4.90), (42.44, 176.48, 10.73),103,
(-0.34, 0.79, -4.90), (42.46, 176.53, 10.78),104,
(-0.34, 0.79, -4.90), (42.45, 176.50, 10.76),105,
(-0.34, 0.79, -4.90), (42.45, 176.50, 10.73),106,
(-0.34, 0.79, -4.90), (42.47, 176.55, 10.77),107,
(-0.34, 0.79, -4.90), (42.47, 176.55, 10.76),108,
(-0.34, 0.79, -4.90), (42.47, 176.55, 10.75),109,
(-0.33, 0.79, -4.90), (42.45, 176.55, 10.77),110,
(-0.34, 0.79, -4.90), (42.45, 176.53, 10.73),111,
(-0.34, 0.79, -4.90), (42.44, 176.51, 10.73),112,
(-0.34, 0.79, -4.90), (42.43, 176.49, 10.71),113,
(-0.34, 0.79, -4.90), (42.43, 176.51, 10.74),114,
(-0.34, 0.79, -4.90), (42.43, 176.50, 10.73),115,
(-0.34, 0.79, -4.90), (42.42, 176.50, 10.72),116,
