Path: Assets/Logs/Right Controller_log_6-8_10-43-51.txt
Log Speed: 30
(-0.20, 0.76, -5.05), (45.40, 188.58, 359.23),8,
(-0.20, 0.76, -5.05), (45.41, 188.59, 359.25),9,
(-0.20, 0.76, -5.05), (45.42, 188.59, 359.24),10,
(-0.20, 0.76, -5.05), (45.41, 188.59, 359.24),11,
(-0.20, 0.76, -5.05), (45.41, 188.56, 359.19),12,
(-0.20, 0.76, -5.05), (45.39, 188.54, 359.16),13,
(-0.20, 0.76, -5.05), (45.38, 188.53, 359.15),14,
(-0.20, 0.76, -5.05), (45.38, 188.53, 359.16),15,
(-0.20, 0.76, -5.05), (45.38, 188.55, 359.18),16,
(-0.20, 0.76, -5.05), (45.37, 188.53, 359.17),17,
(-0.20, 0.76, -5.05), (45.37, 188.52, 359.16),18,
(-0.20, 0.76, -5.05), (45.38, 188.57, 359.20),19,
(-0.20, 0.76, -5.05), (45.38, 188.55, 359.18),20,
(-0.20, 0.76, -5.05), (45.38, 188.55, 359.18),21,
(-0.20, 0.76, -5.05), (45.39, 188.52, 359.18),22,
(-0.20, 0.76, -5.05), (45.38, 188.52, 359.17),23,
(-0.20, 0.76, -5.05), (45.39, 188.56, 359.22),24,
(-0.20, 0.76, -5.05), (45.38, 188.53, 359.19),25,
(-0.20, 0.76, -5.05), (45.40, 188.55, 359.21),26,
(-0.20, 0.76, -5.05), (45.38, 188.52, 359.16),27,
(-0.20, 0.76, -5.05), (45.38, 188.51, 359.16),28,
(-0.20, 0.76, -5.05), (45.38, 188.50, 359.15),29,
(-0.20, 0.76, -5.05), (45.38, 188.50, 359.17),30,
(-0.20, 0.76, -5.05), (45.42, 188.47, 359.14),31,
(-0.20, 0.76, -5.05), (45.42, 188.52, 359.18),32,
(-0.20, 0.76, -5.05), (45.44, 188.55, 359.20),33,
(-0.20, 0.76, -5.05), (45.46, 188.61, 359.26),34,
(-0.20, 0.76, -5.05), (45.44, 188.60, 359.24),35,
(-0.20, 0.76, -5.05), (45.45, 188.60, 359.23),36,
(-0.20, 0.76, -5.05), (45.47, 188.61, 359.24),37,
(-0.20, 0.76, -5.05), (45.46, 188.60, 359.22),38,
(-0.20, 0.76, -5.05), (45.45, 188.59, 359.22),39,
(-0.20, 0.76, -5.05), (45.44, 188.55, 359.20),40,
(-0.20, 0.76, -5.05), (45.46, 188.55, 359.20),41,
(-0.20, 0.76, -5.05), (45.42, 188.56, 359.21),42,
(-0.20, 0.76, -5.05), (45.41, 188.56, 359.20),43,
(-0.20, 0.76, -5.05), (45.39, 188.53, 359.18),44,
(-0.20, 0.76, -5.05), (45.39, 188.54, 359.17),45,
(-0.20, 0.76, -5.05), (45.39, 188.54, 359.19),46,
(-0.20, 0.76, -5.05), (45.38, 188.53, 359.18),47,
(-0.20, 0.76, -5.05), (45.39, 188.50, 359.15),48,
(-0.20, 0.76, -5.05), (45.38, 188.49, 359.13),49,
(-0.20, 0.76, -5.05), (45.38, 188.46, 359.09),50,
(-0.20, 0.76, -5.05), (45.36, 188.51, 359.15),51,
(-0.20, 0.76, -5.05), (45.33, 188.47, 359.12),52,
(-0.20, 0.76, -5.05), (45.33, 188.44, 359.09),53,
(-0.20, 0.76, -5.05), (45.33, 188.45, 359.08),54,
(-0.20, 0.76, -5.05), (45.34, 188.49, 359.12),55,
(-0.20, 0.76, -5.05), (45.34, 188.50, 359.13),56,
(-0.20, 0.76, -5.05), (45.34, 188.45, 359.09),57,
(-0.20, 0.76, -5.05), (45.34, 188.47, 359.14),58,
(-0.20, 0.76, -5.05), (45.34, 188.48, 359.15),59,
(-0.20, 0.76, -5.05), (45.31, 188.46, 359.14),60,
(-0.20, 0.76, -5.05), (45.35, 188.44, 359.12),61,
(-0.20, 0.76, -5.05), (45.33, 188.46, 359.13),62,
(-0.20, 0.76, -5.05), (45.30, 188.47, 359.15),63,
(-0.20, 0.76, -5.05), (45.31, 188.48, 359.15),64,
(-0.20, 0.76, -5.05), (45.30, 188.46, 359.13),65,
(-0.20, 0.76, -5.05), (45.29, 188.46, 359.11),66,
(-0.20, 0.76, -5.05), (45.28, 188.46, 359.13),67,
(-0.20, 0.76, -5.05), (45.32, 188.48, 359.15),68,
(-0.20, 0.76, -5.05), (45.33, 188.45, 359.13),69,
(-0.20, 0.76, -5.05), (45.32, 188.45, 359.10),70,
(-0.20, 0.76, -5.05), (45.35, 188.46, 359.12),71,
(-0.20, 0.76, -5.05), (45.35, 188.50, 359.15),72,
(-0.20, 0.76, -5.05), (45.36, 188.52, 359.17),73,
(-0.20, 0.76, -5.05), (45.36, 188.57, 359.21),74,
(-0.20, 0.76, -5.05), (45.36, 188.54, 359.18),75,
(-0.20, 0.76, -5.05), (45.39, 188.54, 359.17),76,
(-0.20, 0.76, -5.05), (45.39, 188.55, 359.19),77,
(-0.20, 0.76, -5.05), (45.43, 188.61, 359.24),78,
(-0.20, 0.76, -5.05), (45.41, 188.58, 359.21),79,
(-0.20, 0.76, -5.05), (45.40, 188.55, 359.18),80,
(-0.20, 0.76, -5.05), (45.40, 188.54, 359.17),81,
(-0.20, 0.76, -5.05), (45.40, 188.54, 359.19),82,
(-0.20, 0.76, -5.05), (45.39, 188.54, 359.19),83,
(-0.20, 0.76, -5.05), (45.38, 188.54, 359.17),84,
(-0.20, 0.76, -5.05), (45.37, 188.58, 359.20),85,
(-0.20, 0.76, -5.05), (45.38, 188.57, 359.19),86,
