Path: Assets/Logs/Left Controller_log_11_6_25_2.txt
Log Speed: 30
(-0.19, 0.76, -5.05), (-0.08689, 0.92013, -0.37817, 0.05296),41,
(-0.19, 0.76, -5.05), (-0.08672, 0.92025, -0.37792, 0.05285),42,
(-0.19, 0.76, -5.05), (-0.08674, 0.92025, -0.37792, 0.05291),43,
(-0.19, 0.76, -5.05), (-0.08668, 0.92027, -0.37786, 0.05300),44,
(-0.19, 0.76, -5.05), (-0.08668, 0.92029, -0.37782, 0.05305),45,
(-0.19, 0.76, -5.05), (-0.08655, 0.92019, -0.37808, 0.05315),46,
(-0.19, 0.76, -5.05), (-0.08638, 0.92024, -0.37799, 0.05305),47,
(-0.19, 0.76, -5.05), (-0.08628, 0.92021, -0.37808, 0.05312),48,
(-0.19, 0.76, -5.05), (-0.08659, 0.92018, -0.37807, 0.05330),49,
(-0.19, 0.76, -5.05), (-0.08697, 0.92012, -0.37810, 0.05337),50,
(-0.19, 0.76, -5.05), (-0.08688, 0.92006, -0.37826, 0.05340),51,
(-0.19, 0.76, -5.05), (-0.08664, 0.92008, -0.37829, 0.05333),52,
(-0.19, 0.76, -5.05), (-0.08667, 0.92011, -0.37822, 0.05329),53,
(-0.19, 0.76, -5.05), (-0.08651, 0.92012, -0.37825, 0.05312),54,
(-0.19, 0.76, -5.05), (-0.08644, 0.92013, -0.37825, 0.05302),55,
(-0.19, 0.76, -5.05), (-0.08649, 0.92016, -0.37816, 0.05304),56,
(-0.19, 0.76, -5.05), (-0.08678, 0.92012, -0.37818, 0.05323),57,
(-0.19, 0.76, -5.05), (-0.08687, 0.92000, -0.37843, 0.05328),58,
(-0.19, 0.76, -5.05), (-0.08689, 0.91995, -0.37856, 0.05327),59,
(-0.19, 0.76, -5.05), (-0.08667, 0.91995, -0.37861, 0.05326),60,
(-0.19, 0.76, -5.05), (-0.08655, 0.91998, -0.37859, 0.05318),61,
(-0.19, 0.76, -5.05), (-0.08678, 0.92003, -0.37839, 0.05330),62,
(-0.19, 0.76, -5.05), (-0.08715, 0.91999, -0.37837, 0.05348),63,
(-0.19, 0.76, -5.05), (-0.08741, 0.91997, -0.37834, 0.05363),64,
(-0.19, 0.76, -5.05), (-0.08706, 0.92004, -0.37826, 0.05345),65,
(-0.19, 0.76, -5.05), (-0.08662, 0.92009, -0.37829, 0.05316),66,
(-0.19, 0.76, -5.05), (-0.08634, 0.92006, -0.37845, 0.05303),67,
(-0.19, 0.76, -5.05), (-0.08644, 0.92007, -0.37838, 0.05315),68,
(-0.19, 0.76, -5.05), (-0.08644, 0.92008, -0.37838, 0.05309),69,
(-0.19, 0.76, -5.05), (-0.08608, 0.92010, -0.37843, 0.05300),70,
(-0.19, 0.76, -5.05), (-0.08603, 0.92006, -0.37852, 0.05307),71,
(-0.19, 0.76, -5.05), (-0.08645, 0.92007, -0.37840, 0.05308),72,
(-0.19, 0.76, -5.05), (-0.08694, 0.92001, -0.37840, 0.05329),73,
(-0.19, 0.76, -5.05), (-0.08708, 0.91998, -0.37844, 0.05333),74,
(-0.19, 0.76, -5.05), (-0.08693, 0.91996, -0.37851, 0.05335),75,
(-0.19, 0.76, -5.05), (-0.08705, 0.91992, -0.37859, 0.05325),76,
(-0.19, 0.76, -5.05), (-0.08721, 0.91996, -0.37844, 0.05336),77,
(-0.19, 0.76, -5.05), (-0.08713, 0.92001, -0.37835, 0.05325),78,
(-0.19, 0.76, -5.05), (-0.08687, 0.91999, -0.37848, 0.05316),79,
(-0.19, 0.76, -5.05), (-0.08664, 0.91998, -0.37856, 0.05307),80,
(-0.19, 0.76, -5.05), (-0.08646, 0.92006, -0.37844, 0.05300),81,
(-0.19, 0.76, -5.05), (-0.08642, 0.92009, -0.37835, 0.05305),82,
(-0.19, 0.76, -5.05), (-0.08644, 0.92007, -0.37840, 0.05298),83,
(-0.19, 0.76, -5.05), (-0.08666, 0.92005, -0.37840, 0.05298),84,
(-0.19, 0.76, -5.05), (-0.08653, 0.92007, -0.37837, 0.05306),85,
(-0.19, 0.76, -5.05), (-0.08654, 0.92005, -0.37841, 0.05309),86,
(-0.19, 0.76, -5.05), (-0.08663, 0.92003, -0.37845, 0.05312),87,
(-0.19, 0.76, -5.05), (-0.08699, 0.92003, -0.37835, 0.05317),88,
(-0.19, 0.76, -5.05), (-0.08723, 0.92006, -0.37822, 0.05328),89,
(-0.19, 0.76, -5.05), (-0.08747, 0.92002, -0.37824, 0.05343),90,
(-0.19, 0.76, -5.05), (-0.08700, 0.92000, -0.37843, 0.05322),91,
(-0.19, 0.76, -5.05), (-0.08598, 0.92007, -0.37855, 0.05276),92,
(-0.19, 0.76, -5.05), (-0.08569, 0.92008, -0.37859, 0.05278),93,
(-0.19, 0.76, -5.05), (-0.08620, 0.92000, -0.37858, 0.05335),94,
(-0.19, 0.76, -5.05), (-0.08598, 0.92034, -0.37783, 0.05322),95,
(-0.19, 0.76, -5.05), (-0.08562, 0.92040, -0.37775, 0.05319),96,
(-0.19, 0.76, -5.05), (-0.08554, 0.92053, -0.37743, 0.05349),97,
(-0.19, 0.77, -5.05), (-0.08595, 0.92057, -0.37722, 0.05359),98,
(-0.19, 0.77, -5.05), (-0.08693, 0.92048, -0.37718, 0.05390),99,
(-0.19, 0.77, -5.05), (-0.08634, 0.92052, -0.37728, 0.05342),100,
(-0.19, 0.77, -5.05), (-0.08569, 0.92055, -0.37739, 0.05306),101,
(-0.19, 0.77, -5.05), (-0.08548, 0.92054, -0.37747, 0.05304),102,
(-0.19, 0.77, -5.05), (-0.08561, 0.92103, -0.37626, 0.05293),103,
(-0.20, 0.77, -5.05), (-0.08538, 0.92112, -0.37618, 0.05240),104,
(-0.20, 0.77, -5.05), (-0.08452, 0.92116, -0.37627, 0.05239),105,
(-0.20, 0.77, -5.05), (-0.08415, 0.92122, -0.37619, 0.05240),106,
(-0.20, 0.77, -5.05), (-0.08430, 0.92117, -0.37629, 0.05239),107,
(-0.20, 0.77, -5.05), (-0.08440, 0.92110, -0.37638, 0.05279),108,
(-0.20, 0.77, -5.05), (-0.08491, 0.92095, -0.37661, 0.05292),109,
(-0.20, 0.77, -5.05), (-0.08497, 0.92089, -0.37672, 0.05316),110,
(-0.20, 0.77, -5.05), (-0.08518, 0.92084, -0.37675, 0.05340),111,
(-0.20, 0.77, -5.05), (-0.08529, 0.92084, -0.37671, 0.05360),112,
(-0.20, 0.77, -5.05), (-0.08563, 0.92082, -0.37664, 0.05378),113,
(-0.20, 0.77, -5.05), (-0.08641, 0.92069, -0.37671, 0.05426),114,
(-0.20, 0.77, -5.05), (-0.08732, 0.92059, -0.37672, 0.05443),115,
(-0.20, 0.77, -5.05), (-0.08654, 0.92067, -0.37677, 0.05410),116,
(-0.20, 0.77, -5.05), (-0.08440, 0.92085, -0.37690, 0.05341),117,
(-0.20, 0.77, -5.05), (-0.08234, 0.92096, -0.37718, 0.05272),118,
(-0.20, 0.77, -5.05), (-0.08225, 0.92102, -0.37708, 0.05268),119,
(-0.20, 0.77, -5.05), (-0.08291, 0.92090, -0.37717, 0.05308),120,
(-0.20, 0.77, -5.05), (-0.08291, 0.92090, -0.37717, 0.05307),121,
(-0.20, 0.77, -5.05), (-0.08230, 0.92091, -0.37731, 0.05280),122,
(-0.20, 0.77, -5.05), (-0.08237, 0.92088, -0.37734, 0.05295),123,
(-0.20, 0.77, -5.05), (-0.08378, 0.92075, -0.37730, 0.05337),124,
(-0.20, 0.77, -5.05), (-0.08504, 0.92067, -0.37715, 0.05386),125,
(-0.20, 0.77, -5.05), (-0.08542, 0.92060, -0.37721, 0.05393),126,
(-0.20, 0.77, -5.05), (-0.08531, 0.92059, -0.37724, 0.05404),127,
(-0.20, 0.77, -5.05), (-0.08523, 0.92058, -0.37725, 0.05433),128,
(-0.20, 0.77, -5.05), (-0.08534, 0.92066, -0.37700, 0.05450),129,
(-0.20, 0.77, -5.05), (-0.08489, 0.92066, -0.37711, 0.05453),130,
(-0.20, 0.77, -5.05), (-0.08383, 0.92072, -0.37724, 0.05416),131,
(-0.20, 0.77, -5.05), (-0.08334, 0.92074, -0.37734, 0.05399),132,
(-0.20, 0.77, -5.05), (-0.08345, 0.92076, -0.37727, 0.05387),133,
(-0.20, 0.77, -5.05), (-0.08333, 0.92080, -0.37718, 0.05402),134,
(-0.20, 0.77, -5.05), (-0.08291, 0.92076, -0.37740, 0.05374),135,
(-0.20, 0.77, -5.05), (-0.08274, 0.92078, -0.37738, 0.05378),136,
(-0.20, 0.77, -5.05), (-0.08356, 0.92072, -0.37732, 0.05402),137,
(-0.20, 0.77, -5.05), (-0.08427, 0.92061, -0.37741, 0.05425),138,
(-0.20, 0.77, -5.05), (-0.08423, 0.92059, -0.37747, 0.05415),139,
(-0.20, 0.77, -5.05), (-0.08365, 0.92066, -0.37743, 0.05418),140,
(-0.20, 0.77, -5.05), (-0.08391, 0.92059, -0.37753, 0.05422),141,
(-0.20, 0.77, -5.05), (-0.08468, 0.92059, -0.37732, 0.05448),142,
(-0.20, 0.77, -5.05), (-0.08494, 0.92057, -0.37731, 0.05457),143,
(-0.20, 0.77, -5.05), (-0.08420, 0.92053, -0.37761, 0.05435),144,
(-0.20, 0.77, -5.05), (-0.08333, 0.92060, -0.37767, 0.05404),145,
(-0.20, 0.77, -5.05), (-0.08359, 0.92064, -0.37750, 0.05403),146,
(-0.20, 0.77, -5.05), (-0.08412, 0.92062, -0.37746, 0.05398),147,
(-0.20, 0.77, -5.05), (-0.08406, 0.92060, -0.37752, 0.05390),148,
(-0.20, 0.77, -5.05), (-0.08331, 0.92065, -0.37758, 0.05381),149,
(-0.20, 0.77, -5.05), (-0.08303, 0.92068, -0.37759, 0.05371),150,
(-0.20, 0.77, -5.05), (-0.08360, 0.92070, -0.37738, 0.05388),151,
(-0.20, 0.77, -5.05), (-0.08415, 0.92070, -0.37722, 0.05412),152,
(-0.20, 0.77, -5.05), (-0.08425, 0.92065, -0.37734, 0.05403),153,
(-0.20, 0.77, -5.05), (-0.08386, 0.92069, -0.37734, 0.05398),154,
(-0.20, 0.77, -5.05), (-0.08375, 0.92070, -0.37733, 0.05398),155,
(-0.20, 0.77, -5.05), (-0.08383, 0.92064, -0.37746, 0.05404),156,
(-0.20, 0.77, -5.05), (-0.08399, 0.92063, -0.37743, 0.05418),157,
(-0.20, 0.77, -5.05), (-0.08388, 0.92065, -0.37742, 0.05410),158,
(-0.20, 0.77, -5.05), (-0.08357, 0.92066, -0.37751, 0.05372),159,
(-0.20, 0.77, -5.05), (-0.08338, 0.92070, -0.37746, 0.05371),160,
(-0.20, 0.77, -5.05), (-0.08338, 0.92068, -0.37751, 0.05371),161,
(-0.20, 0.77, -5.05), (-0.08338, 0.92067, -0.37753, 0.05367),162,
(-0.20, 0.77, -5.05), (-0.08330, 0.92067, -0.37755, 0.05362),163,
(-0.20, 0.77, -5.05), (-0.08341, 0.92066, -0.37755, 0.05376),164,
(-0.20, 0.77, -5.05), (-0.08357, 0.92060, -0.37764, 0.05386),165,
(-0.20, 0.77, -5.05), (-0.08332, 0.92062, -0.37763, 0.05392),166,
(-0.20, 0.77, -5.05), (-0.08321, 0.92065, -0.37758, 0.05397),167,
(-0.20, 0.77, -5.05), (-0.08310, 0.92071, -0.37748, 0.05380),168,
(-0.20, 0.77, -5.05), (-0.08345, 0.92065, -0.37751, 0.05403),169,
(-0.20, 0.77, -5.05), (-0.08350, 0.92065, -0.37752, 0.05399),170,
(-0.20, 0.77, -5.05), (-0.08333, 0.92070, -0.37745, 0.05383),171,
(-0.20, 0.77, -5.05), (-0.08296, 0.92072, -0.37752, 0.05364),172,
(-0.20, 0.77, -5.05), (-0.08308, 0.92072, -0.37748, 0.05366),173,
(-0.20, 0.77, -5.05), (-0.08324, 0.92076, -0.37733, 0.05375),174,
(-0.20, 0.77, -5.05), (-0.08322, 0.92076, -0.37734, 0.05372),175,
(-0.20, 0.77, -5.05), (-0.08297, 0.92080, -0.37732, 0.05358),176,
(-0.20, 0.77, -5.05), (-0.08294, 0.92084, -0.37723, 0.05360),177,
(-0.20, 0.77, -5.05), (-0.08308, 0.92083, -0.37720, 0.05369),178,
(-0.20, 0.77, -5.05), (-0.08348, 0.92082, -0.37713, 0.05377),179,
(-0.20, 0.77, -5.05), (-0.08345, 0.92083, -0.37708, 0.05403),180,
(-0.20, 0.77, -5.05), (-0.08320, 0.92083, -0.37717, 0.05369),181,
(-0.20, 0.77, -5.05), (-0.08297, 0.92085, -0.37717, 0.05382),182,
(-0.20, 0.77, -5.05), (-0.08310, 0.92088, -0.37706, 0.05388),183,
(-0.20, 0.77, -5.05), (-0.08319, 0.92087, -0.37706, 0.05385),184,
(-0.20, 0.77, -5.05), (-0.08314, 0.92084, -0.37715, 0.05383),185,
(-0.20, 0.77, -5.05), (-0.08301, 0.92084, -0.37718, 0.05380),186,
(-0.20, 0.77, -5.05), (-0.08296, 0.92085, -0.37716, 0.05377),187,
(-0.20, 0.77, -5.05), (-0.08307, 0.92083, -0.37719, 0.05383),188,
(-0.20, 0.77, -5.05), (-0.08307, 0.92085, -0.37713, 0.05388),189,
(-0.20, 0.77, -5.05), (-0.08293, 0.92085, -0.37718, 0.05384),190,
(-0.20, 0.77, -5.05), (-0.08300, 0.92089, -0.37705, 0.05394),191,
(-0.20, 0.77, -5.05), (-0.08293, 0.92091, -0.37702, 0.05390),192,
(-0.20, 0.77, -5.05), (-0.08298, 0.92097, -0.37689, 0.05377),193,
(-0.20, 0.77, -5.05), (-0.08287, 0.92096, -0.37692, 0.05378),194,
(-0.20, 0.77, -5.05), (-0.08310, 0.92093, -0.37696, 0.05363),195,
(-0.20, 0.77, -5.05), (-0.08319, 0.92088, -0.37706, 0.05368),196,
(-0.20, 0.77, -5.05), (-0.08313, 0.92094, -0.37696, 0.05353),197,
(-0.20, 0.77, -5.05), (-0.08297, 0.92099, -0.37688, 0.05348),198,
(-0.20, 0.77, -5.05), (-0.08313, 0.92098, -0.37688, 0.05336),199,
(-0.20, 0.77, -5.05), (-0.08306, 0.92091, -0.37704, 0.05349),200,
(-0.20, 0.77, -5.05), (-0.08325, 0.92094, -0.37690, 0.05367),201,
(-0.20, 0.77, -5.05), (-0.08327, 0.92087, -0.37708, 0.05359),202,
(-0.20, 0.77, -5.05), (-0.08308, 0.92090, -0.37703, 0.05365),203,
(-0.20, 0.77, -5.05), (-0.08325, 0.92098, -0.37683, 0.05361),204,
(-0.20, 0.77, -5.05), (-0.08340, 0.92091, -0.37690, 0.05394),205,
(-0.20, 0.77, -5.05), (-0.08380, 0.92085, -0.37696, 0.05397),206,
(-0.20, 0.77, -5.05), (-0.08356, 0.92095, -0.37680, 0.05386),207,
(-0.20, 0.77, -5.05), (-0.08331, 0.92088, -0.37701, 0.05385),208,
(-0.20, 0.77, -5.05), (-0.08336, 0.92094, -0.37686, 0.05388),209,
(-0.20, 0.77, -5.05), (-0.08357, 0.92091, -0.37685, 0.05402),210,
(-0.20, 0.77, -5.05), (-0.08361, 0.92088, -0.37692, 0.05406),211,
(-0.20, 0.77, -5.05), (-0.08348, 0.92094, -0.37680, 0.05409),212,
(-0.20, 0.77, -5.05), (-0.08331, 0.92094, -0.37686, 0.05385),213,
(-0.20, 0.77, -5.05), (-0.08326, 0.92094, -0.37687, 0.05386),214,
(-0.20, 0.77, -5.05), (-0.08342, 0.92094, -0.37681, 0.05400),215,
(-0.20, 0.77, -5.05), (-0.08365, 0.92090, -0.37689, 0.05392),216,
(-0.20, 0.77, -5.05), (-0.08356, 0.92095, -0.37679, 0.05390),217,
(-0.20, 0.77, -5.05), (-0.08338, 0.92085, -0.37703, 0.05407),218,
(-0.20, 0.77, -5.05), (-0.08346, 0.92089, -0.37692, 0.05413),219,
(-0.20, 0.77, -5.05), (-0.08343, 0.92095, -0.37678, 0.05416),220,
(-0.20, 0.77, -5.05), (-0.08612, 0.91903, -0.38099, 0.05316),221,
(-0.20, 0.77, -5.05), (-0.08595, 0.91885, -0.38147, 0.05304),222,
(-0.20, 0.77, -5.05), (-0.08599, 0.91888, -0.38139, 0.05302),223,
(-0.20, 0.77, -5.05), (-0.08559, 0.91898, -0.38118, 0.05343),224,
(-0.20, 0.77, -5.05), (-0.08533, 0.91917, -0.38076, 0.05363),225,
(-0.20, 0.77, -5.05), (-0.08516, 0.91927, -0.38051, 0.05389),226,
(-0.20, 0.77, -5.05), (-0.08508, 0.91935, -0.38033, 0.05386),227,
(-0.20, 0.77, -5.05), (-0.08512, 0.91936, -0.38027, 0.05412),228,
(-0.20, 0.77, -5.05), (-0.08481, 0.91942, -0.38018, 0.05424),229,
(-0.20, 0.77, -5.05), (-0.08476, 0.91948, -0.38005, 0.05420),230,
(-0.20, 0.77, -5.05), (-0.08461, 0.91955, -0.37987, 0.05449),231,
(-0.20, 0.77, -5.05), (-0.08456, 0.91971, -0.37948, 0.05459),232,
(-0.20, 0.77, -5.05), (-0.08453, 0.91980, -0.37926, 0.05461),233,
(-0.20, 0.77, -5.05), (-0.08453, 0.91991, -0.37902, 0.05447),234,
(-0.20, 0.77, -5.05), (-0.08427, 0.91996, -0.37897, 0.05445),235,
(-0.20, 0.77, -5.05), (-0.08413, 0.91994, -0.37905, 0.05439),236,
(-0.20, 0.77, -5.05), (-0.08411, 0.92002, -0.37886, 0.05435),237,
(-0.20, 0.77, -5.05), (-0.08414, 0.92005, -0.37879, 0.05428),238,
(-0.20, 0.77, -5.05), (-0.08400, 0.92013, -0.37863, 0.05418),239,
(-0.20, 0.77, -5.05), (-0.08375, 0.92018, -0.37858, 0.05423),240,
(-0.20, 0.77, -5.05), (-0.08369, 0.92018, -0.37860, 0.05411),241,
(-0.20, 0.77, -5.05), (-0.08372, 0.92023, -0.37846, 0.05422),242,
(-0.20, 0.77, -5.05), (-0.08375, 0.92034, -0.37819, 0.05404),243,
(-0.20, 0.77, -5.05), (-0.08361, 0.92040, -0.37810, 0.05394),244,
(-0.20, 0.77, -5.05), (-0.08349, 0.92043, -0.37809, 0.05377),245,
(-0.20, 0.77, -5.05), (-0.08317, 0.92052, -0.37793, 0.05377),246,
(-0.20, 0.77, -5.05), (-0.08316, 0.92046, -0.37807, 0.05389),247,
(-0.20, 0.77, -5.05), (-0.08320, 0.92054, -0.37787, 0.05381),248,
(-0.20, 0.77, -5.05), (-0.08320, 0.92064, -0.37762, 0.05395),249,
(-0.20, 0.77, -5.05), (-0.08307, 0.92067, -0.37755, 0.05412),250,
(-0.20, 0.77, -5.05), (-0.08313, 0.92062, -0.37766, 0.05403),251,
(-0.20, 0.77, -5.05), (-0.08317, 0.92058, -0.37774, 0.05411),252,
(-0.20, 0.77, -5.05), (-0.08304, 0.92060, -0.37775, 0.05388),253,
(-0.20, 0.77, -5.05), (-0.08299, 0.92056, -0.37784, 0.05394),254,
(-0.20, 0.77, -5.05), (-0.08294, 0.92059, -0.37782, 0.05373),255,
(-0.20, 0.77, -5.05), (-0.08315, 0.92059, -0.37777, 0.05378),256,
(-0.20, 0.77, -5.05), (-0.08304, 0.92055, -0.37788, 0.05380),257,
(-0.20, 0.77, -5.05), (-0.08349, 0.92055, -0.37775, 0.05413),258,
(-0.20, 0.77, -5.05), (-0.08345, 0.92065, -0.37748, 0.05428),259,
(-0.20, 0.77, -5.05), (-0.08353, 0.92062, -0.37758, 0.05407),260,
(-0.20, 0.77, -5.05), (-0.08289, 0.92053, -0.37798, 0.05381),261,
(-0.20, 0.77, -5.05), (-0.08401, 0.92076, -0.37721, 0.05338),262,
(-0.20, 0.77, -5.05), (-0.08385, 0.92069, -0.37741, 0.05346),263,
(-0.20, 0.77, -5.05), (-0.08349, 0.92077, -0.37732, 0.05330),264,
(-0.20, 0.77, -5.05), (-0.08340, 0.92085, -0.37715, 0.05332),265,
(-0.20, 0.77, -5.05), (-0.08325, 0.92085, -0.37718, 0.05327),266,
(-0.20, 0.77, -5.05), (-0.08315, 0.92087, -0.37717, 0.05323),267,
(-0.20, 0.77, -5.05), (-0.08315, 0.92082, -0.37731, 0.05304),268,
(-0.20, 0.77, -5.05), (-0.08320, 0.92082, -0.37731, 0.05299),269,
(-0.20, 0.77, -5.05), (-0.08322, 0.92076, -0.37745, 0.05302),270,
(-0.20, 0.77, -5.05), (-0.08342, 0.92067, -0.37761, 0.05305),271,
(-0.20, 0.77, -5.05), (-0.08333, 0.92066, -0.37768, 0.05285),272,
(-0.20, 0.77, -5.05), (-0.08320, 0.92066, -0.37772, 0.05287),273,
(-0.20, 0.77, -5.05), (-0.08343, 0.92062, -0.37776, 0.05283),274,
(-0.20, 0.77, -5.05), (-0.08342, 0.92062, -0.37779, 0.05279),275,
(-0.20, 0.77, -5.05), (-0.08330, 0.92063, -0.37779, 0.05278),276,
(-0.20, 0.77, -5.05), (-0.08311, 0.92070, -0.37766, 0.05276),277,
(-0.20, 0.77, -5.05), (-0.08307, 0.92070, -0.37766, 0.05275),278,
(-0.20, 0.77, -5.05), (-0.08318, 0.92069, -0.37766, 0.05282),279,
(-0.20, 0.77, -5.05), (-0.08349, 0.92064, -0.37768, 0.05292),280,
(-0.20, 0.77, -5.05), (-0.08340, 0.92062, -0.37775, 0.05294),281,
(-0.20, 0.77, -5.05), (-0.08321, 0.92070, -0.37762, 0.05278),282,
(-0.20, 0.77, -5.05), (-0.08310, 0.92076, -0.37752, 0.05269),283,
(-0.20, 0.77, -5.05), (-0.08313, 0.92071, -0.37762, 0.05284),284,
(-0.20, 0.77, -5.05), (-0.08310, 0.92072, -0.37760, 0.05275),285,
(-0.20, 0.77, -5.05), (-0.08298, 0.92069, -0.37771, 0.05269),286,
(-0.20, 0.77, -5.05), (-0.08286, 0.92070, -0.37773, 0.05254),287,
(-0.20, 0.77, -5.05), (-0.08285, 0.92072, -0.37769, 0.05252),288,
(-0.20, 0.77, -5.05), (-0.08313, 0.92073, -0.37760, 0.05263),289,
(-0.20, 0.77, -5.05), (-0.08321, 0.92071, -0.37763, 0.05263),290,
(-0.20, 0.77, -5.05), (-0.08306, 0.92068, -0.37773, 0.05271),291,
(-0.20, 0.77, -5.05), (-0.08293, 0.92066, -0.37779, 0.05278),292,
(-0.20, 0.77, -5.05), (-0.08296, 0.92057, -0.37796, 0.05301),293,
(-0.20, 0.77, -5.05), (-0.08298, 0.92058, -0.37794, 0.05305),294,
(-0.20, 0.77, -5.05), (-0.08276, 0.92057, -0.37801, 0.05308),295,
(-0.20, 0.77, -5.05), (-0.08260, 0.92061, -0.37794, 0.05310),296,
(-0.20, 0.77, -5.05), (-0.08270, 0.92058, -0.37800, 0.05299),297,
(-0.20, 0.77, -5.05), (-0.08236, 0.92081, -0.37750, 0.05317),298,
(-0.20, 0.77, -5.05), (-0.08265, 0.92080, -0.37748, 0.05295),299,
(-0.20, 0.77, -5.05), (-0.08264, 0.92088, -0.37732, 0.05278),300,
(-0.20, 0.77, -5.05), (-0.08236, 0.92085, -0.37747, 0.05264),301,
(-0.20, 0.77, -5.05), (-0.08263, 0.92087, -0.37735, 0.05272),302,
(-0.20, 0.77, -5.05), (-0.08251, 0.92084, -0.37745, 0.05267),303,
(-0.20, 0.77, -5.05), (-0.08298, 0.92074, -0.37759, 0.05268),304,
(-0.20, 0.77, -5.05), (-0.08313, 0.92073, -0.37759, 0.05272),305,
(-0.20, 0.77, -5.05), (-0.08314, 0.92074, -0.37757, 0.05270),306,
(-0.20, 0.77, -5.05), (-0.08321, 0.92069, -0.37766, 0.05277),307,
(-0.20, 0.77, -5.05), (-0.08305, 0.92068, -0.37772, 0.05266),308,
(-0.20, 0.77, -5.05), (-0.08275, 0.92063, -0.37789, 0.05284),309,
(-0.20, 0.77, -5.05), (-0.08300, 0.92070, -0.37764, 0.05292),310,
(-0.20, 0.77, -5.05), (-0.08278, 0.92077, -0.37747, 0.05328),311,
(-0.20, 0.77, -5.05), (-0.08262, 0.92082, -0.37739, 0.05334),312,
(-0.20, 0.77, -5.05), (-0.08247, 0.92094, -0.37709, 0.05361),313,
(-0.20, 0.77, -5.05), (-0.08248, 0.92098, -0.37699, 0.05361),314,
(-0.20, 0.77, -5.05), (-0.08242, 0.92105, -0.37684, 0.05348),315,
(-0.20, 0.77, -5.05), (-0.08220, 0.92109, -0.37676, 0.05370),316,
